music_index,album_index,singer_index,singer,song,album,lyrics,genre,music_titme,album_released,time,activity,emotion
3866006,2138790,236815,다비치,남자도 우나요,THE S Part.1,여자는 그래요 헤어졌다고 쉽게 다른 사람을  사랑하지 못해요 몸은 떨어져 볼 수  없다 해도 마음이 놓질 못해요  여자는 약해요  독한 척해도 쉽게 추억을 잊고  살아가지 못해요 아직 그 사람  전화번호조차 지우지 못한 바보니까요 그 목소리 너무  듣고 싶어서 그 얼굴 보고 싶어서 눈이 붓도록 매일  펑펑 울어요 남자도 우나요 이별에 아파하긴 하나요 미칠 듯 그리워 속으로  흐느끼긴 하나요 나 혼자 아프고 나만  슬픈 것 같아 묻고 싶어요 그댄  괜찮은가요 추억을 다 헤아릴 수  없어서 미련이 흘러 넘쳐서 아직 사랑이 남아  혼자 울어요 남자도 우나요 이별에 아파하긴 하나요,발라드,233,2012-07-30,겨울_새벽,운동/훈련중,안정
3884575,2145068,28801,허각,I Need You,I Need You,I Need You  가만히 눈을 감고 있어도  자꾸 생각나죠 그댄 내게 마치 뜬 구름 같은걸 사랑이란 말로 아직  부족한가요  내 맘이 위험한가요 그댄 내게 전부가 됐네요 같은 길을 걷고 같은 꿈을 꾸고 나 혼자만 몰래  상상을 하고 oh 그대 곁에 잠든  마치 연인 같은 그대와 내 모습  baby I love you I need you  수줍은 나의 고백 오랫동안 몰래 숨겨왔던 노래 I need you  참 순진했던 고백 너도 좋다면  가까이 다가와 I need you 울리지도 않는 전화기를  자꾸 보게되죠 그댄 내게 기분 좋은  기대 같은걸 하루만 더 기다리면,발라드,223,2012-08-21,가을_저녁,차량/운전중,사랑
3890826,2148020,436700,서인국,All For You,응답하라 1997 Love Story Part 1,all for you   벌써 며칠째 전화도 없는 너  얼마 후면 나의 생일이란 걸 아는지  눈치도 없이 시간은 자꾸만 흘러가고  난 미움보다 걱정스런 맘에  무작정 찾아간 너의 골목 어귀에서  생각지 못한 웃으며   반기는 너를 봤어  사실은 말야 나 많이 고민했어  네게 아무것도 해줄 수 없는걸  아주 많이 모자라도 가진 것 없어도  이런 나라도 받아 줄래  너를 위해서 너만을 위해서  난 세상 모든 걸   다 안겨 주지는 못하지만  난 너에게만 이제 약속할게  오직 너를 위한 내가 될게  Is only for you ,발라드,248,2012-08-28,겨울_새벽,차량/운전중,안정
3893169,2148411,570731,정키,홀로 (Feat. 김나영),Break Up,아침에 눈을 떴을 때 텅 빈 방안에 나 홀로  니 빈자리 거닐면서 많은 생각들에 잠겨 지워질 수 없는 기억  돌이킬 수 없는 우리  헤어날 수 없는 나와  멀어져만 가는 너를 바라봐 누군가 한 말 처럼 언젠가 만날 거라 그렇게 우린 헤어진 거야 집에 오는 길을 홀로 텅 빈 방 침대에 홀로 너와의 기억에 홀로  나 홀로 무뎌질 가슴 안고 추억 속에 살아 홀로 방안에서 깨면 홀로 늘 있던 니가 없어 익숙해지겠지  나 홀로 그 때를 기억하니 너와 내가 우리란 말로 함께 할 수 있었던 그 날의 사랑들을 잠시 맞잡았던 두 손  차마 놀,발라드,268,2012-08-31,가을_새벽,휴식/수면,슬픔
3897152,2149100,420527,어반자카파,니가 싫어,니가 싫어,나는 너에게  사랑을 구걸하지 않았어 진심을 원했어 마지막으로 널 봤던 날도 널 원하지 않았어 진심을 원했어 상처받은 내 마음과 더럽혀진 그때 추억 날 바라보던 니 표정 다 너무 싫어 난 니가 싫어 불안했던 우리 모습 지켜내려던 내 모습 다 너무 후회가 돼 잘 몰랐던 나 난 니가 싫어 나는 너에게  사랑을 구걸하지 않았어 진심을 원했어 마지막으로 우리 만난 날도 넌 진심이 없었어 진심을 원했어 상처받은 내 마음과 더럽혀진 그때 추억 날 바라보던 니 표정 다 너무 싫어 난 니가 싫어 불안했던 우리 모습 지켜내려던 내 모습 다 너무 후회가 돼 굳게 닫힌 나의 맘과 돌이킬 수 없는 우리,발라드,231,2012-09-05,가을_새벽,산책/걷는중,사랑
3897933,2149209,925,김동률,다시 사랑한다 말할까,기억속의 멜로디,마치 어제 만난 것처럼  잘있었냔 인사가 무색할 만큼  괜한 우려였는지  서먹한 내가 되려 어색했을까 어제 나의 전활 받고서  밤새 한숨도 못 자 엉망이라며  수줍게 웃는 얼굴   어쩌면 이렇게도 그대로일까 그땐 우리 너무 어렸었다며  지난 얘기들로 웃음 짓다가 아직 혼자라는 너의 그 말에  불쑥 나도 몰래 가슴이 시려  다시 사랑한다 말할까  조금 멀리 돌아왔지만   기다려왔다고   널 기다리는 게 나에게 제일   쉬운 일이라  시간이 가는 줄 몰랐다고  다시 사랑한다 말할까   여전히 난 부족하지만   받아주겠냐고  널 사랑하는 게 내,발라드,288,2012-09-05,겨울_새벽,산책/걷는중,슬픔
3905489,2150236,28801,허각,아프다,아프다,아프다 니가 떠나서 아프다 하루종일 울어도 또 아프다 이렇게 아픈데도 정말로 아파도 바보처럼 오늘도 웃는다 보고 싶지만 참는다 니가 행복하길 난 바래본다 나는 너무 아파도 정말 난 아파도 너는 아프지 않길 바란다 너 정말 너를 사랑했는데 점점 아파와서 그게 겁이 나서 힘들지만 난 너를 보낸다 바라보아도 날 안 본다 불러보아도 대답 없다 니가 너무 미워도 정말로 미워도 너는 아프지 않길 바란다 너 정말 너를 사랑했는데 점점 아파와서 그게 겁이 나서 힘들지만 난 너를 보낸다 너 정말 너를 사랑했는데 점점 아파와서 자꾸만 겁이 나서 힘들지만 난 너를 보낸다 힘들지만 난 너를 보낸다,발라드,201,2012-09-14,겨울_저녁,산책/걷는중,분노
3907137,2150523,655051,벤,오늘은 가지마,오늘은 가지마,잠깐 다시 앉아줄래 잠깐 내 얘기 좀 할게 잠깐 내 얼굴 좀 봐줄래  오늘이 가면 다시 안 볼거잖아 오늘은 가지마 오늘만 가지마 오늘만 더 옆에 있어주면 나 잊을 수 있어 오늘은 가지마  제발 떠나지마 오늘만 더 옆에 있어주면 나 노력해볼게 그만 다 쳐다보잖아 그만 좀 그만 울려 날 제발 내일 얘기하자  내게 생각할 시간 좀 달란말야 오늘은 가지마 오늘만 가지마 오늘만 더 옆에 있어주면 나 잊을 수 있어 오늘은 가지마 제발 떠나지마 오늘만 더 옆에 있어주면 나 노력해볼게 내가 잘못 들은 줄만 알았어 아무렇지 않은 척 해도 근데 왜 자꾸 눈물이 나는 걸까 오늘은 가지마 오늘만 가지마,발라드,241,2012-09-18,겨울_새벽,산책/걷는중,슬픔
3922071,2152296,175139,케이윌,이러지마 제발 (Please Don't...),The 3rd Album Part.1,나란히 앉은 자동차 속에선  음악도 흐르지 않아 늘 잡고 있던 니 왼손으로  너 입술만 뜯고 있어 니가 할 말 알아  그 말만은 말아 Dont know why  Dont know why  일분 일초 더 끌고 싶은데 텅 빈 길 나를 재촉해 빙빙 돌아온 너의 집 앞이  나 익숙해 눈물이 나와 하루가 멀게 찾아온  여기서 길을 내가 잃은 것 같아 이러지마 제발 떠나지마 제발 Dont know why  Dont know why  비도 안 오는 유리창 너머  뿌옇게 멀어지는 너 말처럼 쉽진 않은 널  보내야 한다는 일 돌아서서 날 버리고 가는  널 보지,발라드,213,2012-10-11,겨울_점심,휴식/수면,안정
3928194,2153066,39256,J.Lee,말리꽃 (원곡가수 이승철),'나는 가수다 2' 10월 B조 경연,얼마나 더 견뎌야 하는지 짙은 어둠을 헤매고 있어 내가 바란 꿈이라는 것은 없는 걸까 이렇게 난 쓰러진 채로 끝나는 건 아닐까 항상 두려웠지만 지금 내가 가야할 세상 속에 네가 있기에 지쳐 쓰러지며 되돌아가는 내 삶이 초라해 보인데도 죽어진 네 모습과 함께 한다면 이제 갈 수 있어 소중하게 남긴 너의 꿈들을 껴안아 네게 가져가려해 어두운 세상 속에 숨 쉴 날들이 이제 잊혀지도록 지쳐 쓰러지며 되돌아가는 내 삶이 초라해 보인데도 죽어진 네 모습과 함께 한다면 이제 갈 수 있어 소중하게 남긴 너의 꿈들을 껴안아 네게 가져가려해 어두운 세상 속에 숨 쉴 날들이 이제 잊혀지도록 이제 잊혀지도록,발라드,254,2012-10-14,여름_새벽,휴식/수면,안정
3936237,2157826,699632,로이킴,휘파람,슈퍼스타 K4 Top 12 Part.2,그대 떠난 여기 노을진  산마루턱엔 아직도 그대  향기가 남아서 이렇게 서있소  나를 두고 가면 얼마나 멀리  가려고 그렇게 가고 싶어서  나를 졸랐나 그대여 나의 어린애 그대는  휘파람 휘이히 불며 떠나가  버렸네 그대여 나의 장미여 사랑하는 그대 내곁을  떠나갈적엔 그래도 섭섭했었나  나를 보며 눈물흘리다 두손잡고 고개 끄덕여 달라  하기에 그렇게 하기 싫어서  나도 울었네 그대여 나의 어린애 그대는  휘파람 휘이히 불며  떠나가 버렸네  그대여 나의 장미여 그대여 나의 어린애 그대는  휘파람 휘이히 불며  떠나가 버렸네  그대여 그대여 그대여 그대여 나의 장미여,발라드,207,2012-10-22,가을_새벽,산책/걷는중,슬픔
3940755,2161187,420527,어반자카파,똑같은 사랑 똑같은 이별,[02],욕심에 점점 초라해지는  붙잡으려 할수록 더 멀어지는  지키려 할수록 지쳐만 가는  그렇게도 허무하게 무너져내리는  무엇을 위해 사랑을 하고  무엇을 위해 또 이별을 하고  그렇게 또 다른 만남과  또 다른 사랑에  똑같이 아파 늘 같은 이별하면서  잃게 될까봐 늘 불안해하는  상처받은 내 모습이 무뎌져가는  이번만은 정말 다를 거라는  헛된 바램을 가지고 또 믿음을 주는  무엇을 위해 사랑을 하고  무엇을 위해 또 이별을 하고  그렇게 또 다른 만남과  또 다른 사랑에  똑같이 아파 늘 같은 이별하면서  Why do we  Why we fall in,발라드,237,2012-10-30,여름_저녁,산책/걷는중,사랑
3953192,2165918,105623,노을,하지 못한 말,TIME FOR LOVE,오늘같이 찬바람이 불어오면 생각이 나는 그 사람 그저 힘들었던 아픔도 계절을 타고 좋았던 기억들만 남고 해질녘 노을 진 한강을 보니 생각이 나는 그 사람 잊어야겠지 그래야겠지 보내야겠지 좋은 사람 만나 웃으며 더 사랑받으며 살아 잘해주지 못한 내 못난 기억은 잊고 살아 힘들던 날의 기억들 행복했던 날의 추억 고마웠다고 미안하다고 비틀대며 집으로 가는 그 길에 나 많이도 울어봤고 파랗게 멍든 하늘 보며 내 속 깊은 곳도 같이 멍들고 해가지는 그 차창 밖을 보며 밤새 그댈 그린 날들 스쳐 가는 이 바람을 따라 이제 그댈 그만 보내주려고 해 좋은 사람 만나 웃으며 더 사랑받으며 살아 잘해주지 못한 내 못난 기억은 잊고 살아,발라드,261,2012-11-06,가을_새벽,휴식/수면,사랑
3953196,2165918,105623,노을,만약에 말야 (전우성 Solo),TIME FOR LOVE,만약에 말야 우리 조금  어렸었다면 지금 어땠었을까 만약에 말야 우리 지금 이럴  거라면 후회 하진 않을까 세월에 닫혀진 우리의 연이 더는 허락되어 지지 않아도 만약에 말야 우리 조금  어렸었다면 지금 어땠었을까 만약에 말야 우리 지금  이럴 거라면 후회 하진 않을까 세상에 닫혀진 우리의 날이  이젠 바랜 기억 뿐 일 지라도 만약에 말야 우리 조금  어렸었다면 지금 어땠었을까 만약에 말야 우리 지금  이럴 거라면 후회 하진 않을까 만약에 말야 만약에 말야 만약에 말야 우리 같은  마음이라면 다시 되돌아볼까 만약에 말야 우리 정말  사랑했다면 지워 낼 수 있을까 만약에 말야,발라드,231,2012-11-06,여름_아침,산책/걷는중,슬픔
3968836,2167822,58793,이승기,되돌리다,숲,알 수 없는 그 계절의 끝 나는 너를 사랑하고 있던 걸까 어딘가에 우리 함께했던  그 많은 시간이 손 닿을 듯 어제 일 처럼  되돌려지곤 해 순간마다 네가 떠올라 조용히 낮게 울리던 그 목소리 봄을 닮은 햇살 같았던  너의 모습까지 언제나 넌 나의 매일을  환하게 비췄어 순간마다 네가 떠올라 조용히 낮게 울리던 그 목소리 봄을 닮은 햇살 같았던  너의 모습까지 아주 작은 기억들 조차  여전히 선명해 알 수 없는 그 계절의 끝 나는 너를 사랑하고 있던 걸까 어딘가에 우리 함께했던  그 많은 시간이 손 닿을 듯 어제 일 처럼  되돌려지곤 해 순간마다 네가,발라드,266,2012-11-22,봄_새벽,휴식/수면,슬픔
3986978,2169918,229494,써니힐,Goodbye To Romance,Antique Romance,Its time for goodbye   나의 로맨스여 Goodbye  바로 어제처럼 느껴지는   그때 그 시간들  이제는 Goodbye   나의 로맨스여 Goodbye  기다림조차도 아름답던   처음 그 떨림도  이젠 Goodbye   더 아쉬워도 Goodbye  나의 Memory 언니 방 서랍 속에  졸업앨범을 보다 가  학년 반 반장이었던   그 선배를  오랜만에 보네요  점심시간이 되면   창가에 자릴 잡고 서  농구스타처럼 멋있었던   그댈 보는 게   그렇게 좋았죠  Its time for goodbye   나의 로맨스여 Goodbye  바로 어제처럼 느껴지는 ,발라드,259,2012-12-14,봄_아침,산책/걷는중,슬픔
3996508,2170926,60829,김보경 (NEON),혼자라고 생각말기 (슈퍼스타 K5 송희진 오디션 참가곡),학교 OST Part.3,지치지 않기 포기하지 않기 어떤 힘든 일에도 늘 이기기 너무 힘들 땐 너무 지칠 땐 내가 너의 뒤에서 나의 등을 내줄게 언제라도 너의 짐을 내려 놓아도 된다고 혼자라고 생각말기 힘들다고 울지 말기 너와 나 우리는 알잖아 네가 나의 등에 기대 세상에서 버틴다면 넌 내게 멋진 꿈을 준거야 성급하게는 생각하지 말기 정말 잠이 올 때면 그 자리에 기대어 너무 지친 네 몸을 잠시라도 쉬게 해줘 혼자라고 생각말기 힘들다고 울지 말기 너와 나 우리는 알잖아 햇살이 참 좋은 날에 그런 날에 하루라도 또 다른 우리가 되어볼까 오늘과 다른 내일을 기대하며 멈춰 설 수는 없어 혼자라고 생각말기 힘들다고 울지 말기 너와 나 우리는,발라드,212,2012-12-24,겨울_새벽,휴식/수면,슬픔
4000640,2171346,1118,백지영,싫다,싫다,못됐다 어쩜 이렇게  아픈 상처만 남기고 떠나니  돌아서는 널 멍하니 잡지 못하고  사랑했던 지난 추억이  스쳐 지나간다  흐르는 눈물이 널 부른다  소중했던 기억들이  저 하늘에 번진다 싫다 니가 없는 나  싫다 내가 없는 너  꺼지는 불빛들 속에  난 아직 그 자리에 있다  싫다 바라는 내가  싫다 사랑한 내가  세상 모든 사랑도 잊혀질 우리도  긴 한숨 속에 조용히 눈을 감으니  들려오는 너의 목소리  이내 흩어진다  떨리는 가슴이 널 부른다  소중했던 기억들을  저 하늘에 던진다  싫다 니가 없는 나  싫다 내가,발라드,230,2013-01-03,가을_새벽,휴식/수면,슬픔
